THEATER,ECHELON,POSTURE,LIN,DODIC,RATE
S,B,P,H28647,B129,15.63
S,B,R,H28647,B129,6.02
S,B,A,H28647,B129,15.63
S,B,H,H28647,B129,12
S,B,D,H28647,B129,15.63
S,C,S,H28647,B129,7.31
S,C,U,H28647,B129,3.78
S,C,P,H28647,B129,11.72
S,C,H,H28647,B129,9
S,C,R,H28647,B129,4.52
S,C,A,H28647,B129,11.72
S,C,D,H28647,B129,11.72
S,D,A,H28647,B129,8.79
S,D,D,H28647,B129,8.79
S,D,S,H28647,B129,5.49
S,D,H,H28647,B129,6.75
S,D,U,H28647,B129,2.84
S,D,P,H28647,B129,8.79
S,D,R,H28647,B129,3.39
S,A,P,H28647,H464,0.45
S,A,R,H28647,H464,0.21
S,A,A,H28647,H464,0.45
S,A,H,H28647,H464,0.36
S,A,D,H28647,H464,0.45
S,A,S,H28647,H464,0.29
S,A,U,H28647,H464,0.14
S,B,S,H28647,H464,0.22
S,B,U,H28647,H464,0.11
S,B,P,H28647,H464,0.33
S,B,R,H28647,H464,0.16
S,B,A,H28647,H464,0.33
S,B,D,H28647,H464,0.33
S,B,H,H28647,H464,0.27
S,C,S,H28647,H464,0.16
S,C,U,H28647,H464,0.08
S,C,P,H28647,H464,0.25
S,C,H,H28647,H464,0.2
S,C,R,H28647,H464,0.12
S,C,A,H28647,H464,0.25
S,C,D,H28647,H464,0.25
S,D,H,H28647,H464,0.15
S,D,A,H28647,H464,0.19
S,D,D,H28647,H464,0.19
S,D,S,H28647,H464,0.12
S,D,U,H28647,H464,0.06
S,D,P,H28647,H464,0.19
S,D,R,H28647,H464,0.09
S,A,P,H28647,PL86,0.26
S,A,R,H28647,PL86,0
S,A,A,H28647,PL86,0.26
S,A,H,H28647,PL86,0.08
S,A,D,H28647,PL86,0.26
S,A,S,H28647,PL86,0.002675
S,A,U,H28647,PL86,0
S,B,S,H28647,PL86,0.002007
S,B,U,H28647,PL86,0
S,B,P,H28647,PL86,0.2
S,B,R,H28647,PL86,0
S,B,H,H28647,PL86,0.06
S,B,A,H28647,PL86,0.2
S,B,D,H28647,PL86,0.2
S,C,S,H28647,PL86,0.001506
S,C,U,H28647,PL86,0
S,C,P,H28647,PL86,0.15
S,C,H,H28647,PL86,0.04
S,C,R,H28647,PL86,0
S,C,A,H28647,PL86,0.15
S,C,D,H28647,PL86,0.15
S,D,A,H28647,PL86,0.11
S,D,D,H28647,PL86,0.11
S,D,H,H28647,PL86,0.03
S,D,S,H28647,PL86,0.001129
S,D,U,H28647,PL86,0
S,D,P,H28647,PL86,0.11
S,D,R,H28647,PL86,0
S,A,P,H28647,PV29,0.3
S,A,R,H28647,PV29,0.03
S,A,A,H28647,PV29,0.3
S,A,H,H28647,PV29,0.21
S,A,D,H28647,PV29,0.3
S,A,S,H28647,PV29,0.13
S,A,U,H28647,PV29,0.02
S,B,S,H28647,PV29,0.1
S,B,U,H28647,PV29,0.01
S,B,P,H28647,PV29,0.22
S,B,H,H28647,PV29,0.16
S,B,R,H28647,PV29,0.02
S,B,A,H28647,PV29,0.22
S,B,D,H28647,PV29,0.22
S,C,S,H28647,PV29,0.07
S,C,U,H28647,PV29,0.01
S,C,P,H28647,PV29,0.16
S,C,H,H28647,PV29,0.12
S,C,R,H28647,PV29,0.01
S,C,A,H28647,PV29,0.16
S,C,D,H28647,PV29,0.16
S,D,A,H28647,PV29,0.12
S,D,D,H28647,PV29,0.12
S,D,S,H28647,PV29,0.05
S,D,U,H28647,PV29,0.008936
S,D,P,H28647,PV29,0.12
S,D,H,H28647,PV29,0.09
S,D,R,H28647,PV29,0.01
S,A,P,H29762,A653,20.83
S,A,R,H29762,A653,8.02
S,A,A,H29762,A653,20.83
S,A,H,H29762,A653,15.99
S,A,D,H29762,A653,20.83
S,A,S,H29762,A653,12.99
S,A,U,H29762,A653,6.72
S,B,S,H29762,A653,9.75
S,B,U,H29762,A653,5.04
S,B,P,H29762,A653,15.63
S,B,H,H29762,A653,12
S,B,R,H29762,A653,6.02
S,B,A,H29762,A653,15.63
S,B,D,H29762,A653,15.63
S,C,S,H29762,A653,7.31
S,C,U,H29762,A653,3.78
S,C,P,H29762,A653,11.72
S,C,H,H29762,A653,9
S,C,R,H29762,A653,4.52
S,C,A,H29762,A653,11.72
S,C,D,H29762,A653,11.72
S,D,A,H29762,A653,8.79
S,D,D,H29762,A653,8.79
S,D,S,H29762,A653,5.49
S,D,U,H29762,A653,2.84
S,D,P,H29762,A653,8.79
S,D,H,H29762,A653,6.75
S,D,R,H29762,A653,3.39
S,A,P,H29762,B572,20.83
S,A,R,H29762,B572,8.02
S,A,A,H29762,B572,20.83
S,A,H,H29762,B572,15.99
S,A,D,H29762,B572,20.83
S,A,S,H29762,B572,12.99
S,A,U,H29762,B572,6.72
S,B,S,H29762,B572,9.75
S,B,U,H29762,B572,5.04
S,B,P,H29762,B572,15.63
S,B,H,H29762,B572,12
S,B,R,H29762,B572,6.02
S,B,A,H29762,B572,15.63
S,B,D,H29762,B572,15.63
S,C,S,H29762,B572,7.31
S,C,U,H29762,B572,3.78
S,C,P,H29762,B572,11.72
S,C,H,H29762,B572,9
S,C,R,H29762,B572,4.52
S,C,A,H29762,B572,11.72
S,C,D,H29762,B572,11.72
S,D,A,H29762,B572,8.79
S,D,D,H29762,B572,8.79
S,D,S,H29762,B572,5.49
S,D,U,H29762,B572,2.84
S,D,P,H29762,B572,8.79
S,D,H,H29762,B572,6.75
S,D,R,H29762,B572,3.39
S,A,P,H29762,H464,0.45
S,A,R,H29762,H464,0.21
S,A,A,H29762,H464,0.45
S,A,H,H29762,H464,0.36
S,A,D,H29762,H464,0.45
S,A,S,H29762,H464,0.29
S,A,U,H29762,H464,0.14
S,B,S,H29762,H464,0.22
S,B,U,H29762,H464,0.11
S,B,P,H29762,H464,0.33
S,B,H,H29762,H464,0.27
S,B,R,H29762,H464,0.16
S,B,A,H29762,H464,0.33
S,B,D,H29762,H464,0.33
S,C,S,H29762,H464,0.16
S,C,U,H29762,H464,0.08
S,C,P,H29762,H464,0.25
S,C,H,H29762,H464,0.2
S,C,R,H29762,H464,0.12
S,C,A,H29762,H464,0.25
S,C,D,H29762,H464,0.25
S,D,A,H29762,H464,0.19
S,D,D,H29762,H464,0.19
S,D,S,H29762,H464,0.12
S,D,U,H29762,H464,0.06
S,D,P,H29762,H464,0.19
S,D,H,H29762,H464,0.15
S,D,R,H29762,H464,0.09
S,A,P,H29762,PV18,0.2
S,A,R,H29762,PV18,0
S,A,A,H29762,PV18,0.2
S,A,H,H29762,PV18,0.03
S,A,D,H29762,PV18,0.2
S,A,S,H29762,PV18,0.001667
S,A,U,H29762,PV18,0
S,B,S,H29762,PV18,0.001251
S,B,U,H29762,PV18,0
S,B,P,H29762,PV18,0.15
S,B,H,H29762,PV18,0.02
S,B,R,H29762,PV18,0
S,B,A,H29762,PV18,0.15
S,B,D,H29762,PV18,0.15
S,C,S,H29762,PV18,0.0009385
S,C,U,H29762,PV18,0
S,C,P,H29762,PV18,0.11
S,C,H,H29762,PV18,0.01
S,C,R,H29762,PV18,0
S,C,A,H29762,PV18,0.11
S,C,D,H29762,PV18,0.11
S,D,A,H29762,PV18,0.08
S,D,D,H29762,PV18,0.08
S,D,S,H29762,PV18,0.000704
S,D,U,H29762,PV18,0
S,D,P,H29762,PV18,0.08
S,D,H,H29762,PV18,0.01
S,D,R,H29762,PV18,0
S,A,P,H30517,A131,800.26
S,A,R,H30517,A131,201.89
S,A,A,H30517,A131,800.26
S,A,H,H30517,A131,402.95
S,A,D,H30517,A131,800.26
S,A,S,H30517,A131,201.89
S,A,U,H30517,A131,201.89
S,B,S,H30517,A131,151.5
S,B,U,H30517,A131,151.5
S,B,P,H30517,A131,600.52
S,B,H,H30517,A131,302.37
S,B,R,H30517,A131,151.5
S,B,A,H30517,A131,600.52
S,B,D,H30517,A131,600.52
S,C,S,H30517,A131,113.64
S,C,U,H30517,A131,113.64
S,C,P,H30517,A131,450.45
S,C,H,H30517,A131,226.81
S,C,R,H30517,A131,113.64
S,C,A,H30517,A131,450.45
S,C,D,H30517,A131,450.45
S,D,A,H30517,A131,337.9
S,D,D,H30517,A131,337.9
S,D,S,H30517,A131,85.25
S,D,U,H30517,A131,85.25
S,D,P,H30517,A131,337.9
S,D,H,H30517,A131,170.14
S,D,R,H30517,A131,85.25
S,A,P,H30517,A965,15.79
S,A,R,H30517,A965,9.47
S,A,A,H30517,A965,15.79
S,A,H,H30517,A965,11.57
S,A,D,H30517,A965,15.79
S,A,S,H30517,A965,9.47
S,A,U,H30517,A965,9.47
S,B,S,H30517,A965,7.11
S,B,U,H30517,A965,7.11
S,B,P,H30517,A965,11.85
S,B,H,H30517,A965,8.68
S,B,R,H30517,A965,7.11
S,B,A,H30517,A965,11.85
S,B,D,H30517,A965,11.85
S,C,S,H30517,A965,5.33
S,C,U,H30517,A965,5.33
S,C,P,H30517,A965,8.88
S,C,H,H30517,A965,6.51
S,C,R,H30517,A965,5.33
S,C,A,H30517,A965,8.88
S,C,D,H30517,A965,8.88
S,D,A,H30517,A965,6.67
S,D,D,H30517,A965,6.67
S,D,S,H30517,A965,4
S,D,U,H30517,A965,4
S,D,P,H30517,A965,6.67
S,D,H,H30517,A965,4.88
S,D,R,H30517,A965,4
S,A,P,H30517,L410,15.79
S,A,R,H30517,L410,9.47
S,A,A,H30517,L410,15.79
S,A,H,H30517,L410,11.57
S,A,D,H30517,L410,15.79
S,A,S,H30517,L410,9.47
S,A,U,H30517,L410,9.47
S,B,S,H30517,L410,7.11
S,B,U,H30517,L410,7.11
S,B,P,H30517,L410,11.85
S,B,H,H30517,L410,8.68
S,B,R,H30517,L410,7.11
S,B,A,H30517,L410,11.85
S,B,D,H30517,L410,11.85
S,C,S,H30517,L410,5.33
S,C,U,H30517,L410,5.33
S,C,P,H30517,L410,8.88
S,C,H,H30517,L410,6.51
S,C,R,H30517,L410,5.33
S,C,A,H30517,L410,8.88
S,C,D,H30517,L410,8.88
S,D,A,H30517,L410,6.67
S,D,D,H30517,L410,6.67
S,D,S,H30517,L410,4
S,D,U,H30517,L410,4
S,D,P,H30517,L410,6.67
S,D,H,H30517,L410,4.88
S,D,R,H30517,L410,4
S,A,P,H30517,MD73,15.79
S,A,R,H30517,MD73,9.47
S,A,A,H30517,MD73,15.79
S,A,H,H30517,MD73,11.57
S,A,D,H30517,MD73,15.79
S,A,S,H30517,MD73,9.47
S,A,U,H30517,MD73,9.47
S,B,S,H30517,MD73,7.11
S,B,U,H30517,MD73,7.11
S,B,P,H30517,MD73,11.85
S,B,H,H30517,MD73,8.68
S,B,R,H30517,MD73,7.11
S,B,A,H30517,MD73,11.85
S,B,D,H30517,MD73,11.85
S,C,S,H30517,MD73,5.33
S,C,U,H30517,MD73,5.33
S,C,P,H30517,MD73,8.88
S,C,H,H30517,MD73,6.51
S,C,R,H30517,MD73,5.33
S,C,A,H30517,MD73,8.88
S,C,D,H30517,MD73,8.88
S,D,A,H30517,MD73,6.67
S,D,D,H30517,MD73,6.67
S,D,S,H30517,MD73,4
S,D,U,H30517,MD73,4
S,D,P,H30517,MD73,6.67
S,D,H,H30517,MD73,4.88
S,D,R,H30517,MD73,4
S,A,P,H30616,A131,800.26
S,A,R,H30616,A131,201.89
S,A,A,H30616,A131,800.26
S,A,H,H30616,A131,402.95
S,A,D,H30616,A131,800.26
S,A,S,H30616,A131,201.89
S,A,U,H30616,A131,201.89
S,B,S,H30616,A131,151.5
S,B,U,H30616,A131,151.5
S,B,P,H30616,A131,600.52
S,B,H,H30616,A131,302.37
S,B,R,H30616,A131,151.5
S,B,A,H30616,A131,600.52
S,B,D,H30616,A131,600.52
S,C,S,H30616,A131,113.64
S,C,U,H30616,A131,113.64
S,C,P,H30616,A131,450.45
S,C,H,H30616,A131,226.81
S,C,R,H30616,A131,113.64
S,C,A,H30616,A131,450.45
S,C,D,H30616,A131,450.45
S,D,A,H30616,A131,337.9
S,D,D,H30616,A131,337.9
S,D,S,H30616,A131,85.25
S,D,U,H30616,A131,85.25
S,D,P,H30616,A131,337.9
S,D,H,H30616,A131,170.14
S,D,R,H30616,A131,85.25
S,A,P,H30616,A965,15.79
S,A,R,H30616,A965,9.47
S,A,A,H30616,A965,15.79
S,A,H,H30616,A965,11.57
S,A,D,H30616,A965,15.79
S,A,S,H30616,A965,9.47
S,A,U,H30616,A965,9.47
S,B,S,H30616,A965,7.11
S,B,U,H30616,A965,7.11
S,B,P,H30616,A965,11.85
S,B,H,H30616,A965,8.68
S,B,R,H30616,A965,7.11
S,B,A,H30616,A965,11.85
S,B,D,H30616,A965,11.85
S,C,S,H30616,A965,5.33
S,C,U,H30616,A965,5.33
S,C,P,H30616,A965,8.88
S,C,H,H30616,A965,6.51
S,C,R,H30616,A965,5.33
S,C,A,H30616,A965,8.88
S,C,D,H30616,A965,8.88
S,D,A,H30616,A965,6.67
S,D,D,H30616,A965,6.67
S,D,S,H30616,A965,4
S,D,U,H30616,A965,4
S,D,P,H30616,A965,6.67
S,D,H,H30616,A965,4.88
S,D,R,H30616,A965,4
S,A,P,H30616,L410,15.79
S,A,R,H30616,L410,9.47
S,A,A,H30616,L410,15.79
S,A,H,H30616,L410,11.57
S,A,D,H30616,L410,15.79
S,A,S,H30616,L410,9.47
S,A,U,H30616,L410,9.47
S,B,S,H30616,L410,7.11
S,B,U,H30616,L410,7.11
S,B,P,H30616,L410,11.85
S,B,H,H30616,L410,8.68
S,B,R,H30616,L410,7.11
S,B,A,H30616,L410,11.85
S,B,D,H30616,L410,11.85
S,C,S,H30616,L410,5.33
S,C,U,H30616,L410,5.33
S,C,P,H30616,L410,8.88
S,C,H,H30616,L410,6.51
S,C,R,H30616,L410,5.33
S,C,A,H30616,L410,8.88
S,C,D,H30616,L410,8.88
S,D,A,H30616,L410,6.67
S,D,D,H30616,L410,6.67
S,D,S,H30616,L410,4
S,D,U,H30616,L410,4
S,D,P,H30616,L410,6.67
S,D,H,H30616,L410,4.88
S,D,R,H30616,L410,4
S,A,P,H30616,MD73,15.79
S,A,R,H30616,MD73,9.47
S,A,A,H30616,MD73,15.79
S,A,H,H30616,MD73,11.57
S,A,D,H30616,MD73,15.79
S,A,S,H30616,MD73,9.47
S,A,U,H30616,MD73,9.47
S,B,S,H30616,MD73,7.11
S,B,U,H30616,MD73,7.11
S,B,P,H30616,MD73,11.85
S,B,H,H30616,MD73,8.68
S,B,R,H30616,MD73,7.11
S,B,A,H30616,MD73,11.85
S,B,D,H30616,MD73,11.85
S,C,S,H30616,MD73,5.33
S,C,U,H30616,MD73,5.33
S,C,P,H30616,MD73,8.88
S,C,H,H30616,MD73,6.51
S,C,R,H30616,MD73,5.33
S,C,A,H30616,MD73,8.88
S,C,D,H30616,MD73,8.88
S,D,A,H30616,MD73,6.67
S,D,D,H30616,MD73,6.67
S,D,S,H30616,MD73,4
S,D,U,H30616,MD73,4
S,D,P,H30616,MD73,6.67
S,D,H,H30616,MD73,4.88
S,D,R,H30616,MD73,4
S,A,P,H30766,A131,800.26
S,A,R,H30766,A131,201.89
S,A,A,H30766,A131,800.26
S,A,H,H30766,A131,402.95
S,A,D,H30766,A131,800.26
S,A,S,H30766,A131,201.89
S,A,U,H30766,A131,201.89
S,B,S,H30766,A131,151.5
S,B,U,H30766,A131,151.5
S,B,P,H30766,A131,600.52
S,B,H,H30766,A131,302.37
S,B,R,H30766,A131,151.5
S,B,A,H30766,A131,600.52
S,B,D,H30766,A131,600.52
S,C,S,H30766,A131,113.64
S,C,U,H30766,A131,113.64
S,C,P,H30766,A131,450.45
S,C,H,H30766,A131,226.81
S,C,R,H30766,A131,113.64
S,C,A,H30766,A131,450.45
S,C,D,H30766,A131,450.45
S,D,A,H30766,A131,337.9
S,D,D,H30766,A131,337.9
S,D,S,H30766,A131,85.25
S,D,U,H30766,A131,85.25
S,D,P,H30766,A131,337.9
S,D,H,H30766,A131,170.14
S,D,R,H30766,A131,85.25
S,A,P,H30766,A965,15.79
S,A,R,H30766,A965,9.47
S,A,A,H30766,A965,15.79
S,A,H,H30766,A965,11.57
S,A,D,H30766,A965,15.79
S,A,S,H30766,A965,9.47
S,A,U,H30766,A965,9.47
S,B,S,H30766,A965,7.11
S,B,U,H30766,A965,7.11
S,B,P,H30766,A965,11.85
S,B,H,H30766,A965,8.68
S,B,R,H30766,A965,7.11
S,B,A,H30766,A965,11.85
S,B,D,H30766,A965,11.85
S,C,S,H30766,A965,5.33
S,C,U,H30766,A965,5.33
S,C,P,H30766,A965,8.88
S,C,H,H30766,A965,6.51
S,C,R,H30766,A965,5.33
S,C,A,H30766,A965,8.88
S,C,D,H30766,A965,8.88
S,D,A,H30766,A965,6.67
S,D,D,H30766,A965,6.67
S,D,S,H30766,A965,4
S,D,U,H30766,A965,4
S,D,P,H30766,A965,6.67
S,D,H,H30766,A965,4.88
S,D,R,H30766,A965,4
S,A,P,H30766,L410,15.79
S,A,R,H30766,L410,9.47
S,A,A,H30766,L410,15.79
S,A,H,H30766,L410,11.57
S,A,D,H30766,L410,15.79
S,A,S,H30766,L410,9.47
S,A,U,H30766,L410,9.47
S,B,S,H30766,L410,7.11
S,B,U,H30766,L410,7.11
S,B,P,H30766,L410,11.85
S,B,H,H30766,L410,8.68
S,B,R,H30766,L410,7.11
S,B,A,H30766,L410,11.85
S,B,D,H30766,L410,11.85
S,C,S,H30766,L410,5.33
S,C,U,H30766,L410,5.33
S,C,P,H30766,L410,8.88
S,C,H,H30766,L410,6.51
S,C,R,H30766,L410,5.33
S,C,A,H30766,L410,8.88
S,C,D,H30766,L410,8.88
S,D,A,H30766,L410,6.67
S,D,D,H30766,L410,6.67
S,D,S,H30766,L410,4
S,D,U,H30766,L410,4
S,D,P,H30766,L410,6.67
S,D,H,H30766,L410,4.88
S,D,R,H30766,L410,4
S,A,P,H30766,MD73,15.79
S,A,R,H30766,MD73,9.47
S,A,A,H30766,MD73,15.79
S,A,H,H30766,MD73,11.57
S,A,D,H30766,MD73,15.79
S,A,S,H30766,MD73,9.47
S,A,U,H30766,MD73,9.47
S,B,S,H30766,MD73,7.11
S,B,U,H30766,MD73,7.11
S,B,P,H30766,MD73,11.85
S,B,H,H30766,MD73,8.68
S,B,R,H30766,MD73,7.11
S,B,A,H30766,MD73,11.85
S,B,D,H30766,MD73,11.85
S,C,S,H30766,MD73,5.33
S,C,U,H30766,MD73,5.33
S,C,P,H30766,MD73,8.88
S,C,H,H30766,MD73,6.51
S,C,R,H30766,MD73,5.33
S,C,A,H30766,MD73,8.88
S,C,D,H30766,MD73,8.88
S,D,A,H30766,MD73,6.67
S,D,D,H30766,MD73,6.67
S,D,S,H30766,MD73,4
S,D,U,H30766,MD73,4
S,D,P,H30766,MD73,6.67
S,D,H,H30766,MD73,4.88
S,D,R,H30766,MD73,4
S,A,P,H31110,H164,0.28
S,A,R,H31110,H164,0.06
S,A,A,H31110,H164,0.28
S,A,H,H31110,H164,0.15
S,A,D,H31110,H164,0.28
S,A,S,H31110,H164,0.11
S,A,U,H31110,H164,0.04
S,B,S,H31110,H164,0.08
S,B,U,H31110,H164,0.03
S,B,P,H31110,H164,0.21
S,B,H,H31110,H164,0.11
S,B,R,H31110,H164,0.04
S,B,A,H31110,H164,0.21
S,B,D,H31110,H164,0.21
S,C,S,H31110,H164,0.06
S,C,U,H31110,H164,0.02
S,C,P,H31110,H164,0.15
S,C,H,H31110,H164,0.08
S,C,R,H31110,H164,0.03
S,C,A,H31110,H164,0.15
S,C,D,H31110,H164,0.15
S,D,A,H31110,H164,0.11
S,D,D,H31110,H164,0.11
S,D,S,H31110,H164,0.04
S,D,U,H31110,H164,0.02
S,D,P,H31110,H164,0.11
S,D,H,H31110,H164,0.06
S,D,R,H31110,H164,0.02
S,A,P,H31110,PL86,0.26
S,A,R,H31110,PL86,0
S,A,A,H31110,PL86,0.26
S,A,H,H31110,PL86,0.08
S,A,D,H31110,PL86,0.26
S,A,S,H31110,PL86,0.002675
S,A,U,H31110,PL86,0
S,B,S,H31110,PL86,0.002007
S,B,U,H31110,PL86,0
S,B,P,H31110,PL86,0.2
S,B,H,H31110,PL86,0.06
S,B,R,H31110,PL86,0
S,B,A,H31110,PL86,0.2
S,B,D,H31110,PL86,0.2
S,C,S,H31110,PL86,0.001506
S,C,U,H31110,PL86,0
S,C,P,H31110,PL86,0.15
S,C,H,H31110,PL86,0.04
S,C,R,H31110,PL86,0
S,C,A,H31110,PL86,0.15
S,C,D,H31110,PL86,0.15
S,D,A,H31110,PL86,0.11
S,D,D,H31110,PL86,0.11
S,D,S,H31110,PL86,0.001129
S,D,U,H31110,PL86,0
S,D,P,H31110,PL86,0.11
S,D,H,H31110,PL86,0.03
S,D,R,H31110,PL86,0
S,A,P,H31110,PV29,0.05
S,A,R,H31110,PV29,0.004063
S,A,A,H31110,PV29,0.05
S,A,H,H31110,PV29,0.04
S,A,D,H31110,PV29,0.05
S,A,S,H31110,PV29,0.01
S,A,U,H31110,PV29,0.002915
S,B,S,H31110,PV29,0.009912
S,B,U,H31110,PV29,0.002187
S,B,P,H31110,PV29,0.04
S,B,H,H31110,PV29,0.03
S,B,R,H31110,PV29,0.003049
S,B,A,H31110,PV29,0.04
S,B,D,H31110,PV29,0.04
S,C,S,H31110,PV29,0.007435
S,C,U,H31110,PV29,0.001641
S,C,P,H31110,PV29,0.03
S,C,H,H31110,PV29,0.02
S,C,R,H31110,PV29,0.002287
S,C,A,H31110,PV29,0.03
S,C,D,H31110,PV29,0.03
S,D,A,H31110,PV29,0.02
S,D,D,H31110,PV29,0.02
S,D,S,H31110,PV29,0.005577
S,D,U,H31110,PV29,0.001231
S,D,P,H31110,PV29,0.02
S,D,H,H31110,PV29,0.01
S,D,R,H31110,PV29,0.001716
S,A,P,H32361,A131,800.26
S,A,R,H32361,A131,201.89
S,A,A,H32361,A131,800.26
S,A,H,H32361,A131,402.95
S,A,D,H32361,A131,800.26
S,A,S,H32361,A131,201.89
S,A,U,H32361,A131,201.89
S,B,S,H32361,A131,151.5
S,B,U,H32361,A131,151.5
S,B,P,H32361,A131,600.52
S,B,H,H32361,A131,302.37
S,B,R,H32361,A131,151.5
S,B,A,H32361,A131,600.52
S,B,D,H32361,A131,600.52
S,C,S,H32361,A131,113.64
S,C,U,H32361,A131,113.64
S,C,P,H32361,A131,450.45
S,C,H,H32361,A131,226.81
S,C,R,H32361,A131,113.64
S,C,A,H32361,A131,450.45
S,C,D,H32361,A131,450.45
S,D,A,H32361,A131,337.9
S,D,D,H32361,A131,337.9
S,D,S,H32361,A131,85.25
S,D,U,H32361,A131,85.25
S,D,P,H32361,A131,337.9
S,D,H,H32361,A131,170.14
S,D,R,H32361,A131,85.25
S,A,P,H32361,A965,15.79
S,A,R,H32361,A965,9.47
S,A,A,H32361,A965,15.79
S,A,H,H32361,A965,11.57
S,A,D,H32361,A965,15.79
S,A,S,H32361,A965,9.47
S,A,U,H32361,A965,9.47
S,B,S,H32361,A965,7.11
S,B,U,H32361,A965,7.11
S,B,P,H32361,A965,11.85
S,B,H,H32361,A965,8.68
S,B,R,H32361,A965,7.11
S,B,A,H32361,A965,11.85
S,B,D,H32361,A965,11.85
S,C,S,H32361,A965,5.33
S,C,U,H32361,A965,5.33
S,C,P,H32361,A965,8.88
S,C,H,H32361,A965,6.51
S,C,R,H32361,A965,5.33
S,C,A,H32361,A965,8.88
S,C,D,H32361,A965,8.88
S,D,A,H32361,A965,6.67
S,D,D,H32361,A965,6.67
S,D,S,H32361,A965,4
S,D,U,H32361,A965,4
S,D,P,H32361,A965,6.67
S,D,H,H32361,A965,4.88
S,D,R,H32361,A965,4
S,A,P,H32361,L410,15.79
S,A,R,H32361,L410,9.47
S,A,A,H32361,L410,15.79
S,A,H,H32361,L410,11.57
S,A,D,H32361,L410,15.79
S,A,S,H32361,L410,9.47
S,A,U,H32361,L410,9.47
S,B,S,H32361,L410,7.11
S,B,U,H32361,L410,7.11
S,B,P,H32361,L410,11.85
S,B,H,H32361,L410,8.68
S,B,R,H32361,L410,7.11
S,B,A,H32361,L410,11.85
S,B,D,H32361,L410,11.85
S,C,S,H32361,L410,5.33
S,C,U,H32361,L410,5.33
S,C,P,H32361,L410,8.88
S,C,H,H32361,L410,6.51
S,C,R,H32361,L410,5.33
S,C,A,H32361,L410,8.88
S,C,D,H32361,L410,8.88
S,D,A,H32361,L410,6.67
S,D,D,H32361,L410,6.67
S,D,S,H32361,L410,4
S,D,U,H32361,L410,4
S,D,P,H32361,L410,6.67
S,D,H,H32361,L410,4.88
S,D,R,H32361,L410,4
S,A,P,H32361,MD73,15.79
S,A,R,H32361,MD73,9.47
S,A,A,H32361,MD73,15.79
S,A,H,H32361,MD73,11.57
S,A,D,H32361,MD73,15.79
S,A,S,H32361,MD73,9.47
S,A,U,H32361,MD73,9.47
S,B,S,H32361,MD73,7.11
S,B,U,H32361,MD73,7.11
S,B,P,H32361,MD73,11.85
S,B,H,H32361,MD73,8.68
S,B,R,H32361,MD73,7.11
S,B,A,H32361,MD73,11.85
S,B,D,H32361,MD73,11.85
S,C,S,H32361,MD73,5.33
S,C,U,H32361,MD73,5.33
S,C,P,H32361,MD73,8.88
S,C,H,H32361,MD73,6.51
S,C,R,H32361,MD73,5.33
S,C,A,H32361,MD73,8.88
S,C,D,H32361,MD73,8.88
S,D,A,H32361,MD73,6.67
S,D,D,H32361,MD73,6.67
S,D,S,H32361,MD73,4
S,D,U,H32361,MD73,4
S,D,P,H32361,MD73,6.67
S,D,H,H32361,MD73,4.88
S,D,R,H32361,MD73,4
S,A,P,H44644,A653,3.35
S,A,R,H44644,A653,0.88
S,A,A,H44644,A653,3.35
S,A,H,H44644,A653,1.29
S,A,D,H44644,A653,3.35
S,A,S,H44644,A653,1.17
S,A,U,H44644,A653,0.33
S,B,S,H44644,A653,0.87
S,B,U,H44644,A653,0.24
S,B,P,H44644,A653,2.51
S,B,H,H44644,A653,0.96
S,B,R,H44644,A653,0.66
S,B,A,H44644,A653,2.51
S,B,D,H44644,A653,2.51
S,C,S,H44644,A653,0.65
S,C,U,H44644,A653,0.18
S,C,P,H44644,A653,1.89
S,C,H,H44644,A653,0.72
S,C,R,H44644,A653,0.49
S,C,A,H44644,A653,1.89
S,C,D,H44644,A653,1.89
S,D,A,H44644,A653,1.41
S,D,D,H44644,A653,1.41
S,D,S,H44644,A653,0.49
S,D,U,H44644,A653,0.13
S,D,P,H44644,A653,1.41
S,D,H,H44644,A653,0.54
S,D,R,H44644,A653,0.37
S,A,P,H44644,B572,20.83
S,A,R,H44644,B572,8.02
S,A,H,H44644,B572,15.99
S,A,A,H44644,B572,20.83
S,A,D,H44644,B572,20.83
S,A,S,H44644,B572,12.99
S,A,U,H44644,B572,6.72
S,B,S,H44644,B572,9.75
S,B,U,H44644,B572,5.04
S,B,P,H44644,B572,15.63
S,B,H,H44644,B572,12
S,B,R,H44644,B572,6.02
S,B,A,H44644,B572,15.63
S,B,D,H44644,B572,15.63
S,C,S,H44644,B572,7.31
S,C,U,H44644,B572,3.78
S,C,P,H44644,B572,11.72
S,C,H,H44644,B572,9
S,C,R,H44644,B572,4.52
S,C,A,H44644,B572,11.72
S,C,D,H44644,B572,11.72
S,D,A,H44644,B572,8.79
S,D,D,H44644,B572,8.79
S,D,S,H44644,B572,5.49
S,D,U,H44644,B572,2.84
S,D,P,H44644,B572,8.79
S,D,H,H44644,B572,6.75
S,D,R,H44644,B572,3.39
S,A,H,H44644,H163,0.006735
S,A,P,H44644,H163,0.04
S,A,R,H44644,H163,0
S,A,A,H44644,H163,0.04
S,A,D,H44644,H163,0.04
S,A,S,H44644,H163,0
S,A,U,H44644,H163,0
S,B,S,H44644,H163,0
S,B,U,H44644,H163,0
S,B,P,H44644,H163,0.03
